dataset,filename,filepath,speaker,raw_label,emotion,sample_rate,duration,augmentation
tess,YAF_goose_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_goose_disgust.wav,YAF,disgust,Disgust,16000,2.432,noise_pitch
tess,YAF_goose_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_goose_fear.wav,YAF,fear,Fear,16000,1.408,noise_pitch
tess,YAF_goose_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_goose_happy.wav,YAF,happy,Happy,16000,1.44,noise_pitch
tess,YAF_goose_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_goose_neutral.wav,YAF,neutral,Neutral,16000,2.0384375,noise_pitch
tess,YAF_goose_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_goose_ps.wav,YAF,ps,Surprise,16000,1.952,noise_pitch
tess,YAF_goose_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_goose_sad.wav,YAF,sad,Sad,16000,2.336,noise_pitch
tess,YAF_gun_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_gun_angry.wav,YAF,angry,Angry,16000,2.084375,noise_pitch
tess,YAF_gun_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_gun_disgust.wav,YAF,disgust,Disgust,16000,2.368,noise_pitch
tess,YAF_gun_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_gun_fear.wav,YAF,fear,Fear,16000,1.6,noise_pitch
tess,YAF_gun_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_gun_happy.wav,YAF,happy,Happy,16000,1.6600625,noise_pitch
tess,YAF_gun_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_gun_neutral.wav,YAF,neutral,Neutral,16000,2.0564375,noise_pitch
tess,YAF_gun_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_gun_ps.wav,YAF,ps,Surprise,16000,1.810625,noise_pitch
tess,YAF_gun_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_gun_sad.wav,YAF,sad,Sad,16000,2.24,noise_pitch
tess,YAF_half_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_half_angry.wav,YAF,angry,Angry,16000,1.984,noise_pitch
tess,YAF_half_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_half_disgust.wav,YAF,disgust,Disgust,16000,2.144,noise_pitch
tess,YAF_half_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_half_fear.wav,YAF,fear,Fear,16000,1.472,noise_pitch
tess,YAF_half_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_half_happy.wav,YAF,happy,Happy,16000,1.472,noise_pitch
tess,YAF_half_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_half_neutral.wav,YAF,neutral,Neutral,16000,1.984,noise_pitch
tess,YAF_half_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_half_ps.wav,YAF,ps,Surprise,16000,1.728,noise_pitch
tess,YAF_half_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_half_sad.wav,YAF,sad,Sad,16000,2.144,noise_pitch
tess,YAF_hall_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_hall_angry.wav,YAF,angry,Angry,16000,2.08,noise_pitch
tess,YAF_hall_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_hall_disgust.wav,YAF,disgust,Disgust,16000,2.4215625,noise_pitch
tess,YAF_hall_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_hall_fear.wav,YAF,fear,Fear,16000,1.568,noise_pitch
tess,YAF_hall_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_hall_happy.wav,YAF,happy,Happy,16000,1.7019375,noise_pitch
tess,YAF_hall_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_hall_neutral.wav,YAF,neutral,Neutral,16000,1.946125,noise_pitch
tess,YAF_hall_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hall_ps.wav,YAF,ps,Surprise,16000,1.759375,noise_pitch
tess,YAF_hall_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_hall_sad.wav,YAF,sad,Sad,16000,2.102,noise_pitch
tess,YAF_hash_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_hash_angry.wav,YAF,angry,Angry,16000,2.048,noise_pitch
tess,YAF_hash_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_hash_disgust.wav,YAF,disgust,Disgust,16000,2.42325,noise_pitch
tess,YAF_hash_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_hash_fear.wav,YAF,fear,Fear,16000,1.536,noise_pitch
tess,YAF_hash_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_hash_happy.wav,YAF,happy,Happy,16000,1.76,noise_pitch
tess,YAF_hash_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_hash_neutral.wav,YAF,neutral,Neutral,16000,1.988125,noise_pitch
tess,YAF_hash_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hash_ps.wav,YAF,ps,Surprise,16000,2.08,noise_pitch
tess,YAF_hash_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_hash_sad.wav,YAF,sad,Sad,16000,2.112,noise_pitch
tess,YAF_hate_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_hate_angry.wav,YAF,angry,Angry,16000,2.1010625,noise_pitch
tess,YAF_hate_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_hate_disgust.wav,YAF,disgust,Disgust,16000,2.352125,noise_pitch
tess,YAF_hate_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_hate_fear.wav,YAF,fear,Fear,16000,1.696,noise_pitch
tess,YAF_hate_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_hate_happy.wav,YAF,happy,Happy,16000,1.76,noise_pitch
tess,YAF_hate_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_hate_neutral.wav,YAF,neutral,Neutral,16000,2.1381875,noise_pitch
tess,YAF_hate_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hate_ps.wav,YAF,ps,Surprise,16000,1.9031875,noise_pitch
tess,YAF_hate_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_hate_sad.wav,YAF,sad,Sad,16000,2.016,noise_pitch
tess,YAF_have_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_have_angry.wav,YAF,angry,Angry,16000,2.176,noise_pitch
tess,YAF_have_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_have_disgust.wav,YAF,disgust,Disgust,16000,2.496,noise_pitch
tess,YAF_have_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_have_fear.wav,YAF,fear,Fear,16000,1.9510625,noise_pitch
tess,YAF_have_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_have_happy.wav,YAF,happy,Happy,16000,1.696,noise_pitch
tess,YAF_have_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_have_neutral.wav,YAF,neutral,Neutral,16000,2.016,noise_pitch
tess,YAF_have_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_have_ps.wav,YAF,ps,Surprise,16000,1.76,noise_pitch
tess,YAF_have_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_have_sad.wav,YAF,sad,Sad,16000,2.08,noise_pitch
tess,YAF_haze_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_haze_angry.wav,YAF,angry,Angry,16000,2.2391875,noise_pitch
tess,YAF_haze_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_haze_disgust.wav,YAF,disgust,Disgust,16000,2.24,noise_pitch
tess,YAF_haze_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_haze_fear.wav,YAF,fear,Fear,16000,1.888,noise_pitch
tess,YAF_haze_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_haze_happy.wav,YAF,happy,Happy,16000,1.76,noise_pitch
tess,YAF_haze_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_haze_neutral.wav,YAF,neutral,Neutral,16000,2.272,noise_pitch
tess,YAF_haze_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_haze_ps.wav,YAF,ps,Surprise,16000,1.8868125,noise_pitch
tess,YAF_haze_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_haze_sad.wav,YAF,sad,Sad,16000,2.24,noise_pitch
tess,YAF_hire_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_hire_angry.wav,YAF,angry,Angry,16000,2.0739375,noise_pitch
tess,YAF_hire_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_hire_disgust.wav,YAF,disgust,Disgust,16000,2.304,noise_pitch
tess,YAF_hire_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_hire_fear.wav,YAF,fear,Fear,16000,1.6,noise_pitch
tess,YAF_hire_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_hire_happy.wav,YAF,happy,Happy,16000,1.6204375,noise_pitch
tess,YAF_hire_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_hire_neutral.wav,YAF,neutral,Neutral,16000,1.981375,noise_pitch
tess,YAF_hire_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hire_ps.wav,YAF,ps,Surprise,16000,1.7595625,noise_pitch
tess,YAF_hire_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_hire_sad.wav,YAF,sad,Sad,16000,2.176,noise_pitch
tess,YAF_hit_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_hit_angry.wav,YAF,angry,Angry,16000,2.08,noise_pitch
tess,YAF_hit_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_hit_disgust.wav,YAF,disgust,Disgust,16000,2.432,noise_pitch
tess,YAF_hit_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_hit_fear.wav,YAF,fear,Fear,16000,1.568,noise_pitch
tess,YAF_hit_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_hit_happy.wav,YAF,happy,Happy,16000,1.6,noise_pitch
tess,YAF_hit_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_hit_neutral.wav,YAF,neutral,Neutral,16000,2.048,noise_pitch
tess,YAF_hit_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hit_ps.wav,YAF,ps,Surprise,16000,1.8214375,noise_pitch
tess,YAF_hit_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_hit_sad.wav,YAF,sad,Sad,16000,2.176,noise_pitch
tess,YAF_hole_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_hole_angry.wav,YAF,angry,Angry,16000,1.984,noise_pitch
tess,YAF_hole_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_hole_disgust.wav,YAF,disgust,Disgust,16000,2.5431875,noise_pitch
tess,YAF_hole_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_hole_fear.wav,YAF,fear,Fear,16000,1.76,noise_pitch
tess,YAF_hole_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_hole_happy.wav,YAF,happy,Happy,16000,1.6770625,noise_pitch
tess,YAF_hole_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_hole_neutral.wav,YAF,neutral,Neutral,16000,2.0728125,noise_pitch
tess,YAF_hole_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hole_ps.wav,YAF,ps,Surprise,16000,1.7205625,noise_pitch
tess,YAF_hole_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_hole_sad.wav,YAF,sad,Sad,16000,2.2325625,noise_pitch
tess,YAF_home_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_home_angry.wav,YAF,angry,Angry,16000,1.76575,noise_pitch
tess,YAF_home_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_home_disgust.wav,YAF,disgust,Disgust,16000,2.250625,noise_pitch
tess,YAF_home_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_home_fear.wav,YAF,fear,Fear,16000,1.398625,noise_pitch
tess,YAF_home_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_home_happy.wav,YAF,happy,Happy,16000,1.568,noise_pitch
tess,YAF_home_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_home_neutral.wav,YAF,neutral,Neutral,16000,2.027125,noise_pitch
tess,YAF_home_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_home_ps.wav,YAF,ps,Surprise,16000,2.0713125,noise_pitch
tess,YAF_home_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_home_sad.wav,YAF,sad,Sad,16000,2.070375,noise_pitch
tess,YAF_hurl_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_hurl_angry.wav,YAF,angry,Angry,16000,1.888,noise_pitch
tess,YAF_hurl_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_hurl_disgust.wav,YAF,disgust,Disgust,16000,2.272,noise_pitch
tess,YAF_hurl_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_hurl_fear.wav,YAF,fear,Fear,16000,1.344,noise_pitch
tess,YAF_hurl_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_hurl_happy.wav,YAF,happy,Happy,16000,1.632,noise_pitch
tess,YAF_hurl_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_hurl_neutral.wav,YAF,neutral,Neutral,16000,2.0825625,noise_pitch
tess,YAF_hurl_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hurl_ps.wav,YAF,ps,Surprise,16000,1.90675,noise_pitch
tess,YAF_hurl_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_hurl_sad.wav,YAF,sad,Sad,16000,1.987375,noise_pitch
tess,YAF_hush_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_hush_angry.wav,YAF,angry,Angry,16000,2.136,noise_pitch
tess,YAF_hush_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_hush_disgust.wav,YAF,disgust,Disgust,16000,2.3233125,noise_pitch
tess,YAF_hush_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_hush_fear.wav,YAF,fear,Fear,16000,1.653,noise_pitch
tess,YAF_hush_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_hush_happy.wav,YAF,happy,Happy,16000,1.728,noise_pitch
tess,YAF_hush_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_hush_neutral.wav,YAF,neutral,Neutral,16000,2.208,noise_pitch
tess,YAF_hush_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hush_ps.wav,YAF,ps,Surprise,16000,1.7774375,noise_pitch
tess,YAF_hush_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_hush_sad.wav,YAF,sad,Sad,16000,2.186,noise_pitch
tess,YAF_jail_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_jail_angry.wav,YAF,angry,Angry,16000,1.9708125,noise_pitch
tess,YAF_jail_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_jail_disgust.wav,YAF,disgust,Disgust,16000,2.2033125,noise_pitch
tess,YAF_jail_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_jail_fear.wav,YAF,fear,Fear,16000,1.4455,noise_pitch
tess,YAF_jail_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_jail_happy.wav,YAF,happy,Happy,16000,1.6663125,noise_pitch
tess,YAF_jail_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_jail_neutral.wav,YAF,neutral,Neutral,16000,2.0925,noise_pitch
tess,YAF_jail_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_jail_ps.wav,YAF,ps,Surprise,16000,2.3541875,noise_pitch
tess,YAF_jail_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_jail_sad.wav,YAF,sad,Sad,16000,2.2208125,noise_pitch
tess,YAF_jar_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_jar_angry.wav,YAF,angry,Angry,16000,1.952,noise_pitch
tess,YAF_jar_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_jar_disgust.wav,YAF,disgust,Disgust,16000,2.464,noise_pitch
tess,YAF_jar_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_jar_fear.wav,YAF,fear,Fear,16000,1.344,noise_pitch
tess,YAF_jar_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_jar_happy.wav,YAF,happy,Happy,16000,1.6465625,noise_pitch
tess,YAF_jar_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_jar_neutral.wav,YAF,neutral,Neutral,16000,2.0188125,noise_pitch
tess,YAF_jar_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_jar_ps.wav,YAF,ps,Surprise,16000,2.025625,noise_pitch
tess,YAF_jar_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_jar_sad.wav,YAF,sad,Sad,16000,2.016,noise_pitch
tess,YAF_join_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_join_angry.wav,YAF,angry,Angry,16000,2.08,noise_pitch
tess,YAF_join_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_join_disgust.wav,YAF,disgust,Disgust,16000,2.784,noise_pitch
tess,YAF_join_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_join_fear.wav,YAF,fear,Fear,16000,1.792,noise_pitch
tess,YAF_join_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_join_happy.wav,YAF,happy,Happy,16000,2.0879375,noise_pitch
tess,YAF_join_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_join_neutral.wav,YAF,neutral,Neutral,16000,2.0775625,noise_pitch
tess,YAF_join_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_join_ps.wav,YAF,ps,Surprise,16000,1.8256875,noise_pitch
tess,YAF_join_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_join_sad.wav,YAF,sad,Sad,16000,2.2359375,noise_pitch
tess,YAF_judge_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_judge_angry.wav,YAF,angry,Angry,16000,2.336,noise_pitch
tess,YAF_judge_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_judge_disgust.wav,YAF,disgust,Disgust,16000,2.624,noise_pitch
tess,YAF_judge_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_judge_fear.wav,YAF,fear,Fear,16000,1.888,noise_pitch
tess,YAF_judge_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_judge_happy.wav,YAF,happy,Happy,16000,1.888,noise_pitch
tess,YAF_judge_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_judge_neutral.wav,YAF,neutral,Neutral,16000,2.016,noise_pitch
tess,YAF_judge_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_judge_ps.wav,YAF,ps,Surprise,16000,2.016,noise_pitch
tess,YAF_judge_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_judge_sad.wav,YAF,sad,Sad,16000,2.336,noise_pitch
tess,YAF_jug_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_jug_angry.wav,YAF,angry,Angry,16000,1.984,noise_pitch
tess,YAF_jug_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_jug_disgust.wav,YAF,disgust,Disgust,16000,2.464,noise_pitch
tess,YAF_jug_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_jug_fear.wav,YAF,fear,Fear,16000,1.664,noise_pitch
tess,YAF_jug_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_jug_happy.wav,YAF,happy,Happy,16000,1.536,noise_pitch
tess,YAF_jug_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_jug_neutral.wav,YAF,neutral,Neutral,16000,1.96825,noise_pitch
tess,YAF_jug_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_jug_ps.wav,YAF,ps,Surprise,16000,1.76,noise_pitch
tess,YAF_jug_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_jug_sad.wav,YAF,sad,Sad,16000,2.144,noise_pitch
tess,YAF_juice_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_juice_angry.wav,YAF,angry,Angry,16000,2.016,noise_pitch
tess,YAF_juice_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_juice_disgust.wav,YAF,disgust,Disgust,16000,2.592,noise_pitch
tess,YAF_juice_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_juice_fear.wav,YAF,fear,Fear,16000,1.664,noise_pitch
tess,YAF_juice_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_juice_happy.wav,YAF,happy,Happy,16000,1.504,noise_pitch
tess,YAF_juice_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_juice_neutral.wav,YAF,neutral,Neutral,16000,2.265,noise_pitch
tess,YAF_juice_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_juice_ps.wav,YAF,ps,Surprise,16000,1.952,noise_pitch
tess,YAF_juice_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_juice_sad.wav,YAF,sad,Sad,16000,2.304,noise_pitch
tess,YAF_keen_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_keen_angry.wav,YAF,angry,Angry,16000,1.9489375,noise_pitch
tess,YAF_keen_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_keen_disgust.wav,YAF,disgust,Disgust,16000,2.432,noise_pitch
tess,YAF_keen_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_keen_fear.wav,YAF,fear,Fear,16000,1.536,noise_pitch
tess,YAF_keen_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_keen_happy.wav,YAF,happy,Happy,16000,1.7938125,noise_pitch
tess,YAF_keen_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_keen_neutral.wav,YAF,neutral,Neutral,16000,1.939,noise_pitch
tess,YAF_keen_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_keen_ps.wav,YAF,ps,Surprise,16000,2.24,noise_pitch
tess,YAF_keen_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_keen_sad.wav,YAF,sad,Sad,16000,2.22525,noise_pitch
tess,YAF_keep_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_keep_angry.wav,YAF,angry,Angry,16000,2.1895625,noise_pitch
tess,YAF_keep_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_keep_disgust.wav,YAF,disgust,Disgust,16000,2.484625,noise_pitch
tess,YAF_keep_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_keep_fear.wav,YAF,fear,Fear,16000,1.9468125,noise_pitch
tess,YAF_keep_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_keep_happy.wav,YAF,happy,Happy,16000,1.568,noise_pitch
tess,YAF_keep_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_keep_neutral.wav,YAF,neutral,Neutral,16000,2.1625,noise_pitch
tess,YAF_keep_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_keep_ps.wav,YAF,ps,Surprise,16000,1.90975,noise_pitch
tess,YAF_keep_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_keep_sad.wav,YAF,sad,Sad,16000,2.24,noise_pitch
tess,YAF_keg_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_keg_angry.wav,YAF,angry,Angry,16000,2.24,noise_pitch
tess,YAF_keg_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_keg_disgust.wav,YAF,disgust,Disgust,16000,2.464,noise_pitch
tess,YAF_keg_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_keg_fear.wav,YAF,fear,Fear,16000,1.76,noise_pitch
tess,YAF_keg_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_keg_happy.wav,YAF,happy,Happy,16000,1.536,noise_pitch
tess,YAF_keg_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_keg_neutral.wav,YAF,neutral,Neutral,16000,1.9779375,noise_pitch
tess,YAF_keg_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_keg_ps.wav,YAF,ps,Surprise,16000,1.664,noise_pitch
tess,YAF_keg_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_keg_sad.wav,YAF,sad,Sad,16000,2.048,noise_pitch
tess,YAF_kick_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_kick_angry.wav,YAF,angry,Angry,16000,2.08,noise_pitch
tess,YAF_kick_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_kick_disgust.wav,YAF,disgust,Disgust,16000,2.432,noise_pitch
tess,YAF_kick_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_kick_fear.wav,YAF,fear,Fear,16000,1.728,noise_pitch
tess,YAF_kick_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_kick_happy.wav,YAF,happy,Happy,16000,1.472,noise_pitch
tess,YAF_kick_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_kick_neutral.wav,YAF,neutral,Neutral,16000,1.952,noise_pitch
tess,YAF_kick_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_kick_ps.wav,YAF,ps,Surprise,16000,1.952,noise_pitch
tess,YAF_kick_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_kick_sad.wav,YAF,sad,Sad,16000,2.144,noise_pitch
tess,YAF_kill_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_kill_angry.wav,YAF,angry,Angry,16000,2.012,noise_pitch
tess,YAF_kill_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_kill_disgust.wav,YAF,disgust,Disgust,16000,2.4890625,noise_pitch
tess,YAF_kill_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_kill_fear.wav,YAF,fear,Fear,16000,1.632,noise_pitch
