dataset,filename,filepath,speaker,raw_label,emotion,sample_rate,duration
tess,YAF_match_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_match_ps.wav,YAF,ps,Surprise,24414,1.87240927336774
tess,YAF_match_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_match_sad.wav,YAF,sad,Sad,24414,2.2569427377734086
tess,YAF_merge_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_merge_angry.wav,YAF,angry,Angry,24414,2.33435733595478
tess,YAF_merge_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_merge_disgust.wav,YAF,disgust,Disgust,24414,2.7140165478823626
tess,YAF_merge_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_merge_fear.wav,YAF,fear,Fear,24414,1.8846153846153848
tess,YAF_merge_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_merge_happy.wav,YAF,happy,Happy,24414,2.0044236913246496
tess,YAF_merge_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_merge_neutral.wav,YAF,neutral,Neutral,24414,2.254075530433358
tess,YAF_merge_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_merge_ps.wav,YAF,ps,Surprise,24414,1.843450479233227
tess,YAF_merge_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_merge_sad.wav,YAF,sad,Sad,24414,2.403170312115999
tess,YAF_mess_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_mess_angry.wav,YAF,angry,Angry,24414,2.105349389694437
tess,YAF_mess_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_mess_disgust.wav,YAF,disgust,Disgust,24414,2.6247235192922096
tess,YAF_mess_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_mess_fear.wav,YAF,fear,Fear,24414,1.8061767838125664
tess,YAF_mess_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_mess_happy.wav,YAF,happy,Happy,24414,2.2355206029327435
tess,YAF_mess_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_mess_neutral.wav,YAF,neutral,Neutral,24414,2.2019742770541493
tess,YAF_mess_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mess_ps.wav,YAF,ps,Surprise,24414,1.904931596624888
tess,YAF_mess_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_mess_sad.wav,YAF,sad,Sad,24414,2.468665519783731
tess,YAF_met_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_met_angry.wav,YAF,angry,Angry,24414,1.8473826492995824
tess,YAF_met_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_met_disgust.wav,YAF,disgust,Disgust,24414,2.4964364708773656
tess,YAF_met_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_met_fear.wav,YAF,fear,Fear,24414,1.4245105267469484
tess,YAF_met_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_met_happy.wav,YAF,happy,Happy,24414,1.814778405832719
tess,YAF_met_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_met_neutral.wav,YAF,neutral,Neutral,24414,1.983001556483985
tess,YAF_met_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_met_ps.wav,YAF,ps,Surprise,24414,2.15257639059556
tess,YAF_met_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_met_sad.wav,YAF,sad,Sad,24414,2.1944376177603013
tess,YAF_mill_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_mill_angry.wav,YAF,angry,Angry,24414,2.089129188170722
tess,YAF_mill_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_mill_disgust.wav,YAF,disgust,Disgust,24414,2.3996477430982224
tess,YAF_mill_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_mill_fear.wav,YAF,fear,Fear,24414,1.525190464487589
tess,YAF_mill_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_mill_happy.wav,YAF,happy,Happy,24414,1.7723027770951094
tess,YAF_mill_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_mill_neutral.wav,YAF,neutral,Neutral,24414,2.1013352994183667
tess,YAF_mill_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mill_ps.wav,YAF,ps,Surprise,24414,1.68120750389121
tess,YAF_mill_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_mill_sad.wav,YAF,sad,Sad,24414,2.1667485868763823
tess,YAF_mob_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_mob_angry.wav,YAF,angry,Angry,24414,2.129474891455722
tess,YAF_mob_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_mob_disgust.wav,YAF,disgust,Disgust,24414,2.544523633980503
tess,YAF_mob_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_mob_fear.wav,YAF,fear,Fear,24414,1.6733431637584992
tess,YAF_mob_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_mob_happy.wav,YAF,happy,Happy,24414,1.8660604571147703
tess,YAF_mob_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_mob_neutral.wav,YAF,neutral,Neutral,24414,2.145408372245433
tess,YAF_mob_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mob_ps.wav,YAF,ps,Surprise,24414,1.854263946915704
tess,YAF_mob_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_mob_sad.wav,YAF,sad,Sad,24414,2.341730154829196
tess,YAF_mode_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_mode_angry.wav,YAF,angry,Angry,24414,1.9242238060129435
tess,YAF_mode_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_mode_disgust.wav,YAF,disgust,Disgust,24414,2.4787417055787664
tess,YAF_mode_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_mode_fear.wav,YAF,fear,Fear,24414,1.6091177193413615
tess,YAF_mode_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_mode_happy.wav,YAF,happy,Happy,24414,1.7578438600802817
tess,YAF_mode_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_mode_neutral.wav,YAF,neutral,Neutral,24414,1.884205783566806
tess,YAF_mode_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mode_ps.wav,YAF,ps,Surprise,24414,2.1538461538461537
tess,YAF_mode_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_mode_sad.wav,YAF,sad,Sad,24414,2.2444089456869007
tess,YAF_mood_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_mood_angry.wav,YAF,angry,Angry,24414,2.009093143278447
tess,YAF_mood_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_mood_disgust.wav,YAF,disgust,Disgust,24414,2.53399688703203
tess,YAF_mood_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_mood_fear.wav,YAF,fear,Fear,24414,1.6816580650446464
tess,YAF_mood_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_mood_happy.wav,YAF,happy,Happy,24414,1.81436880478414
tess,YAF_mood_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_mood_neutral.wav,YAF,neutral,Neutral,24414,2.1350454657163924
tess,YAF_mood_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mood_ps.wav,YAF,ps,Surprise,24414,1.82628819529778
tess,YAF_mood_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_mood_sad.wav,YAF,sad,Sad,24414,2.3012206111247644
tess,YAF_moon_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_moon_angry.wav,YAF,angry,Angry,24414,2.0144998771196856
tess,YAF_moon_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_moon_disgust.wav,YAF,disgust,Disgust,24414,2.510526746948472
tess,YAF_moon_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_moon_fear.wav,YAF,fear,Fear,24414,1.540796264438437
tess,YAF_moon_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_moon_happy.wav,YAF,happy,Happy,24414,1.783321045301876
tess,YAF_moon_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_moon_neutral.wav,YAF,neutral,Neutral,24414,1.9478987466207915
tess,YAF_moon_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_moon_ps.wav,YAF,ps,Surprise,24414,2.3130580814286885
tess,YAF_moon_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_moon_sad.wav,YAF,sad,Sad,24414,2.08781846481527
tess,YAF_mop_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_mop_angry.wav,YAF,angry,Angry,24414,2.1016629802572293
tess,YAF_mop_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_mop_disgust.wav,YAF,disgust,Disgust,24414,2.673629884492504
tess,YAF_mop_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_mop_fear.wav,YAF,fear,Fear,24414,1.4420004915212583
tess,YAF_mop_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_mop_happy.wav,YAF,happy,Happy,24414,2.0129024330302285
tess,YAF_mop_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_mop_neutral.wav,YAF,neutral,Neutral,24414,1.9518718767920047
tess,YAF_mop_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mop_ps.wav,YAF,ps,Surprise,24414,1.907471123126076
tess,YAF_mop_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_mop_sad.wav,YAF,sad,Sad,24414,2.31322192184812
tess,YAF_mouse_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_mouse_angry.wav,YAF,angry,Angry,24414,2.282297042680429
tess,YAF_mouse_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_mouse_disgust.wav,YAF,disgust,Disgust,24414,2.634472024248382
tess,YAF_mouse_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_mouse_fear.wav,YAF,fear,Fear,24414,1.5446465142950765
tess,YAF_mouse_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_mouse_happy.wav,YAF,happy,Happy,24414,2.1070287539936103
tess,YAF_mouse_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_mouse_neutral.wav,YAF,neutral,Neutral,24414,2.1439338084705497
tess,YAF_mouse_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mouse_ps.wav,YAF,ps,Surprise,24414,1.970754485131482
tess,YAF_mouse_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_mouse_sad.wav,YAF,sad,Sad,24414,2.4999590398951423
tess,YAF_nag_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_nag_angry.wav,YAF,angry,Angry,24414,2.0894978291144426
tess,YAF_nag_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_nag_disgust.wav,YAF,disgust,Disgust,24414,2.6938641762922915
tess,YAF_nag_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_nag_fear.wav,YAF,fear,Fear,24414,1.599287294175473
tess,YAF_nag_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_nag_happy.wav,YAF,happy,Happy,24414,1.814532645203572
tess,YAF_nag_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_nag_neutral.wav,YAF,neutral,Neutral,24414,1.952281477840584
tess,YAF_nag_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_nag_ps.wav,YAF,ps,Surprise,24414,2.2377324485950685
tess,YAF_nag_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_nag_sad.wav,YAF,sad,Sad,24414,2.311542557548947
tess,YAF_name_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_name_angry.wav,YAF,angry,Angry,24414,2.207381010895388
tess,YAF_name_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_name_disgust.wav,YAF,disgust,Disgust,24414,2.4648562300319488
tess,YAF_name_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_name_fear.wav,YAF,fear,Fear,24414,1.6608093716719914
tess,YAF_name_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_name_happy.wav,YAF,happy,Happy,24414,2.036986974686655
tess,YAF_name_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_name_neutral.wav,YAF,neutral,Neutral,24414,2.1586384861145245
tess,YAF_name_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_name_ps.wav,YAF,ps,Surprise,24414,1.6962808224789054
tess,YAF_name_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_name_sad.wav,YAF,sad,Sad,24414,2.28323912509216
tess,YAF_near_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_near_angry.wav,YAF,angry,Angry,24414,2.0360039321700665
tess,YAF_near_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_near_disgust.wav,YAF,disgust,Disgust,24414,2.556074383550422
tess,YAF_near_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_near_fear.wav,YAF,fear,Fear,24414,1.6440976488899812
tess,YAF_near_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_near_happy.wav,YAF,happy,Happy,24414,1.8959613336610144
tess,YAF_near_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_near_neutral.wav,YAF,neutral,Neutral,24414,2.205087245023347
tess,YAF_near_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_near_ps.wav,YAF,ps,Surprise,24414,1.907307282706644
tess,YAF_near_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_near_sad.wav,YAF,sad,Sad,24414,2.236339805029901
tess,YAF_neat_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_neat_angry.wav,YAF,angry,Angry,24414,2.0654542475628737
tess,YAF_neat_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_neat_disgust.wav,YAF,disgust,Disgust,24414,2.5266650282624723
tess,YAF_neat_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_neat_fear.wav,YAF,fear,Fear,24414,1.644793970672565
tess,YAF_neat_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_neat_happy.wav,YAF,happy,Happy,24414,1.9542885229786189
tess,YAF_neat_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_neat_neutral.wav,YAF,neutral,Neutral,24414,2.251986565085607
tess,YAF_neat_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_neat_ps.wav,YAF,ps,Surprise,24414,1.834398296059638
tess,YAF_neat_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_neat_sad.wav,YAF,sad,Sad,24414,2.213074465470632
tess,YAF_nice_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_nice_angry.wav,YAF,angry,Angry,24414,2.112722208568854
tess,YAF_nice_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_nice_disgust.wav,YAF,disgust,Disgust,24414,2.6095273203899403
tess,YAF_nice_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_nice_fear.wav,YAF,fear,Fear,24414,1.7164741541738346
tess,YAF_nice_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_nice_happy.wav,YAF,happy,Happy,24414,2.035717211436061
tess,YAF_nice_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_nice_neutral.wav,YAF,neutral,Neutral,24414,2.318874416318506
tess,YAF_nice_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_nice_ps.wav,YAF,ps,Surprise,24414,1.8697059064471204
tess,YAF_nice_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_nice_sad.wav,YAF,sad,Sad,24414,2.252478086343901
tess,YAF_note_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_note_angry.wav,YAF,angry,Angry,24414,2.251454083722454
tess,YAF_note_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_note_disgust.wav,YAF,disgust,Disgust,24414,2.493774064061604
tess,YAF_note_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_note_fear.wav,YAF,fear,Fear,24414,1.672032440403047
tess,YAF_note_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_note_happy.wav,YAF,happy,Happy,24414,2.09203735561563
tess,YAF_note_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_note_neutral.wav,YAF,neutral,Neutral,24414,2.170803637257311
tess,YAF_note_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_note_ps.wav,YAF,ps,Surprise,24414,1.8129352011141149
tess,YAF_note_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_note_sad.wav,YAF,sad,Sad,24414,2.4231588432866387
tess,YAF_numb_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_numb_angry.wav,YAF,angry,Angry,24414,2.135414106660113
tess,YAF_numb_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_numb_disgust.wav,YAF,disgust,Disgust,24414,2.358933398869501
tess,YAF_numb_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_numb_fear.wav,YAF,fear,Fear,24414,1.6991070697140984
tess,YAF_numb_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_numb_happy.wav,YAF,happy,Happy,24414,1.9351191939051364
tess,YAF_numb_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_numb_neutral.wav,YAF,neutral,Neutral,24414,2.1763742115179814
tess,YAF_numb_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_numb_ps.wav,YAF,ps,Surprise,24414,1.650036864094372
tess,YAF_numb_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_numb_sad.wav,YAF,sad,Sad,24414,2.2066027689030885
tess,YAF_pad_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_pad_angry.wav,YAF,angry,Angry,24414,2.1112066846891127
tess,YAF_pad_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_pad_disgust.wav,YAF,disgust,Disgust,24414,2.639755877775047
tess,YAF_pad_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_pad_fear.wav,YAF,fear,Fear,24414,1.7541984107479316
tess,YAF_pad_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_pad_happy.wav,YAF,happy,Happy,24414,1.889243876464324
tess,YAF_pad_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_pad_neutral.wav,YAF,neutral,Neutral,24414,2.211845662324896
tess,YAF_pad_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pad_ps.wav,YAF,ps,Surprise,24414,1.864544933235029
tess,YAF_pad_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_pad_sad.wav,YAF,sad,Sad,24414,2.298885885147866
tess,YAF_page_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_page_angry.wav,YAF,angry,Angry,24414,1.9562546080117964
tess,YAF_page_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_page_disgust.wav,YAF,disgust,Disgust,24414,2.696239862374048
tess,YAF_page_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_page_fear.wav,YAF,fear,Fear,24414,1.7436307036946015
tess,YAF_page_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_page_happy.wav,YAF,happy,Happy,24414,1.9572786106332432
tess,YAF_page_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_page_neutral.wav,YAF,neutral,Neutral,24414,2.1007208978454983
tess,YAF_page_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_page_ps.wav,YAF,ps,Surprise,24414,2.25960514458917
tess,YAF_page_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_page_sad.wav,YAF,sad,Sad,24414,2.345252723846973
tess,YAF_pain_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_pain_angry.wav,YAF,angry,Angry,24414,2.184402392070124
tess,YAF_pain_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_pain_disgust.wav,YAF,disgust,Disgust,24414,2.59723928893258
tess,YAF_pain_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_pain_fear.wav,YAF,fear,Fear,24414,1.6368477103301384
tess,YAF_pain_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_pain_happy.wav,YAF,happy,Happy,24414,1.8968214958630287
tess,YAF_pain_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_pain_neutral.wav,YAF,neutral,Neutral,24414,2.102154501515524
tess,YAF_pain_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pain_ps.wav,YAF,ps,Surprise,24414,1.9424920127795529
tess,YAF_pain_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_pain_sad.wav,YAF,sad,Sad,24414,2.198779388875236
tess,YAF_pass_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_pass_angry.wav,YAF,angry,Angry,24414,2.251085442778733
tess,YAF_pass_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_pass_disgust.wav,YAF,disgust,Disgust,24414,2.7818464815269928
tess,YAF_pass_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_pass_fear.wav,YAF,fear,Fear,24414,1.661833374293438
tess,YAF_pass_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_pass_happy.wav,YAF,happy,Happy,24414,2.0721307446547064
tess,YAF_pass_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_pass_neutral.wav,YAF,neutral,Neutral,24414,2.260547227000901
tess,YAF_pass_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pass_ps.wav,YAF,ps,Surprise,24414,2.0290816744490865
tess,YAF_pass_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_pass_sad.wav,YAF,sad,Sad,24414,2.505038092897518
tess,YAF_pearl_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_pearl_angry.wav,YAF,angry,Angry,24414,2.0613991971819448
tess,YAF_pearl_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_pearl_disgust.wav,YAF,disgust,Disgust,24414,2.482796755959696
tess,YAF_pearl_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_pearl_fear.wav,YAF,fear,Fear,24414,1.6043663471778489
tess,YAF_pearl_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_pearl_happy.wav,YAF,happy,Happy,24414,1.8749897599737853
tess,YAF_pearl_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_pearl_neutral.wav,YAF,neutral,Neutral,24414,2.200376832964692
tess,YAF_pearl_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pearl_ps.wav,YAF,ps,Surprise,24414,1.8688047841402475
tess,YAF_pearl_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_pearl_sad.wav,YAF,sad,Sad,24414,2.304743180142541
tess,YAF_peg_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_peg_angry.wav,YAF,angry,Angry,24414,1.976284099287294
tess,YAF_peg_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_peg_disgust.wav,YAF,disgust,Disgust,24414,2.840869992627181
tess,YAF_peg_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_peg_fear.wav,YAF,fear,Fear,24414,1.556361104284427
tess,YAF_peg_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_peg_happy.wav,YAF,happy,Happy,24414,1.9086999262718112
tess,YAF_peg_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_peg_neutral.wav,YAF,neutral,Neutral,24414,2.0425575489473253
tess,YAF_peg_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_peg_ps.wav,YAF,ps,Surprise,24414,1.875768001966085
tess,YAF_peg_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_peg_sad.wav,YAF,sad,Sad,24414,2.361186204636684
tess,YAF_perch_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_perch_angry.wav,YAF,angry,Angry,24414,2.217948717948718
tess,YAF_perch_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_perch_disgust.wav,YAF,disgust,Disgust,24414,2.550135168346031
tess,YAF_perch_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_perch_fear.wav,YAF,fear,Fear,24414,1.6685917915949864
tess,YAF_perch_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_perch_happy.wav,YAF,happy,Happy,24414,2.1439338084705497
tess,YAF_perch_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_perch_neutral.wav,YAF,neutral,Neutral,24414,2.20791349225854
tess,YAF_perch_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_perch_ps.wav,YAF,ps,Surprise,24414,2.14565413287458
tess,YAF_perch_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_perch_sad.wav,YAF,sad,Sad,24414,2.556770705333005
tess,YAF_phone_angry.wav,tess/TESS Toronto emotional speech set data/YAF_angry/YAF_phone_angry.wav,YAF,angry,Angry,24414,2.271729335627099
tess,YAF_phone_disgust.wav,tess/TESS Toronto emotional speech set data/YAF_disgust/YAF_phone_disgust.wav,YAF,disgust,Disgust,24414,2.4392561644957813
tess,YAF_phone_fear.wav,tess/TESS Toronto emotional speech set data/YAF_fear/YAF_phone_fear.wav,YAF,fear,Fear,24414,1.825796674039485
tess,YAF_phone_happy.wav,tess/TESS Toronto emotional speech set data/YAF_happy/YAF_phone_happy.wav,YAF,happy,Happy,24414,1.9827557958548367
tess,YAF_phone_neutral.wav,tess/TESS Toronto emotional speech set data/YAF_neutral/YAF_phone_neutral.wav,YAF,neutral,Neutral,24414,2.152289669861555
tess,YAF_phone_ps.wav,tess/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_phone_ps.wav,YAF,ps,Surprise,24414,1.7077496518391089
tess,YAF_phone_sad.wav,tess/TESS Toronto emotional speech set data/YAF_sad/YAF_phone_sad.wav,YAF,sad,Sad,24414,2.224420414516261
